Date,High,Low,Close,Open,Volume,Close.adj
2019/3/05,92.80,91.02,92.42,92.20,8615692,92.42
2019/3/06,93.62,89.21,91.02,92.94,10432922,91.02
2019/3/07,90.67,86.51,87.72,90.67,13707148,87.72
2019/3/08,88.13,84.56,84.80,85.83,11069663,84.80
2019/3/11,88.01,84.39,87.75,84.57,9354658,87.75
2019/3/12,93.67,89.04,90.89,91.42,14763435,90.89
2019/3/13,90.81,87.54,87.91,90.81,7577721,87.91
2019/3/14,90.30,87.15,88.78,87.81,7982575,88.78
2019/3/15,91.22,88.80,89.66,89.83,7821543,89.66
2019/3/18,89.82,87.73,89.11,89.72,7275762,89.11
2019/3/19,91.70,87.83,88.43,88.98,6817028,88.43
2019/3/20,88.33,85.65,87.00,88.33,8814118,87.00
2019/3/21,88.23,85.78,86.95,86.83,8135960,86.95
2019/3/22,86.95,85.04,86.41,86.95,6018992,86.41
2019/3/25,90.40,86.85,88.83,87.80,12990646,88.83
2019/3/26,88.32,84.73,85.13,87.85,9719783,85.13
2019/3/27,86.37,82.14,83.25,85.33,9492122,83.25
2019/3/28,84.20,81.94,83.04,83.18,5857193,83.04
2019/3/29,84.83,82.49,84.83,83.26,7124126,84.83
2019/4/01,86.79,84.83,86.18,84.99,9239090,86.18
2019/4/02,86.26,84.17,84.81,86.18,10241327,84.81
2019/4/03,85.03,83.72,84.32,84.63,7184038,84.32
2019/4/04,84.99,83.84,84.01,84.47,6679609,84.01
2019/4/08,84.73,80.94,82.13,84.55,11376979,82.13
2019/4/09,85.08,82.74,83.75,84.60,11942266,83.75
2019/4/10,83.65,81.54,82.08,83.65,10840837,82.08
2019/4/11,82.44,80.42,80.56,82.09,8953765,80.56
2019/4/12,82.45,80.75,81.82,80.76,5935673,81.82
2019/4/15,82.85,80.79,80.81,82.64,5995060,80.81
2019/4/16,82.11,80.21,82.11,80.34,5718722,82.11
2019/4/17,86.11,83.34,85.94,83.34,20500478,85.94
2019/4/18,86.13,84.26,84.49,85.95,7061781,84.49
2019/4/19,84.82,82.74,83.04,84.36,6296775,83.04
2019/4/22,83.44,80.87,81.07,83.05,6649229,81.07
2019/4/23,80.49,74.86,78.02,80.34,11525936,78.02
2019/4/24,79.70,77.25,79.62,78.03,5134374,79.62
2019/4/25,80.70,77.95,78.95,78.44,5297314,78.95
2019/4/26,80.19,78.83,79.20,78.85,3491801,79.20
2019/4/29,81.21,79.00,79.62,80.83,4788277,79.62
2019/4/30,80.42,79.00,79.60,79.64,3109077,79.60
2019/5/06,77.51,74.91,75.55,76.72,6543106,75.55
2019/5/07,77.27,75.47,75.70,75.85,3711940,75.70
2019/5/08,76.02,73.56,74.46,74.75,3499581,74.46
2019/5/09,74.94,72.49,72.56,73.86,4813423,72.56
2019/5/10,74.35,70.58,73.96,73.34,5407424,73.96
2019/5/13,73.12,71.12,71.45,72.91,4632721,71.45
2019/5/14,73.06,71.77,72.02,71.78,4332993,72.02
2019/5/15,75.00,72.36,74.83,72.36,6619534,74.83
2019/5/16,74.69,73.76,74.19,74.65,3737156,74.19
2019/5/17,74.56,71.78,72.11,74.56,3600307,72.11
2019/5/20,71.94,67.76,69.55,71.23,4523747,69.55
2019/5/21,71.04,69.74,70.01,70.08,3194938,70.01
2019/5/22,70.78,69.12,69.23,70.58,2782387,69.23
2019/5/23,69.12,67.17,67.35,68.67,4401686,67.35
2019/5/24,68.07,66.86,67.72,67.69,2931112,67.72
2019/5/27,69.50,67.55,69.07,67.86,4369021,69.07
2019/5/28,71.74,68.67,71.74,69.07,5318129,71.74
2019/5/29,71.15,69.91,70.43,70.07,3295113,70.43
2019/5/30,70.35,68.77,69.67,70.35,2872644,69.67
2019/5/31,70.33,69.23,69.30,70.16,2516679,69.30
2019/6/03,69.53,67.87,68.03,68.47,3252837,68.03
2019/6/04,68.27,66.67,66.74,68.27,3166678,66.74
2019/6/05,69.22,67.23,68.94,67.24,5009314,68.94
2019/6/06,68.76,66.53,66.81,68.68,3748486,66.81
2019/6/10,70.13,66.78,67.47,67.72,8845244,67.47
2019/6/11,68.81,63.88,68.06,63.90,24107111,68.06
2019/6/12,69.36,67.14,68.52,67.14,15350806,68.52
2019/6/13,72.12,67.77,70.87,68.47,21548752,70.87
2019/6/14,74.04,70.66,72.04,70.93,20433297,72.04
2019/6/17,73.69,70.96,71.82,72.11,12070489,71.82
2019/6/18,72.24,70.26,70.91,71.76,8180108,70.91
2019/6/19,73.10,68.99,69.54,72.84,14281497,69.54
2019/6/20,70.10,68.12,68.93,69.54,12816110,68.93
2019/6/21,70.86,68.72,68.96,70.86,11818586,68.96
2019/6/24,69.00,67.78,68.73,68.96,6605850,68.73
2019/6/25,69.07,67.68,68.70,68.71,7638790,68.70
2019/6/26,70.42,68.16,69.84,68.31,9448365,69.84
2019/6/27,70.57,69.31,69.79,69.68,10948902,69.79
2019/6/28,69.29,67.87,68.75,68.77,5721215,68.75
2019/7/01,70.86,69.18,70.18,69.86,13077230,70.18
2019/7/02,72.24,69.82,70.90,70.14,16251996,70.90
2019/7/03,72.87,70.14,71.66,70.37,22100168,71.66
2019/7/04,72.14,70.41,70.91,71.85,8084414,70.91
2019/7/05,71.36,69.88,70.94,70.96,8893749,70.94
2019/7/08,70.39,67.76,68.73,70.39,8304330,68.73
2019/7/09,70.75,68.37,70.72,68.75,9602729,70.72
2019/7/10,73.33,70.86,72.11,70.96,15931512,72.11
2019/7/11,73.38,71.76,72.28,73.36,7067279,72.28
2019/7/12,74.09,72.37,73.74,72.65,9417205,73.74
2019/7/15,74.43,72.86,73.52,74.36,11271492,73.52
2019/7/16,73.52,71.17,72.68,73.27,9607041,72.68
2019/7/17,73.70,72.14,72.85,72.31,4317237,72.85
2019/7/18,72.66,71.19,71.36,72.32,4517044,71.36
2019/7/19,72.81,71.43,72.36,71.57,5735854,72.36
2019/7/22,73.60,71.51,73.08,72.50,8765702,73.08
2019/7/23,76.95,72.62,75.87,73.40,16470705,75.87
2019/7/24,76.93,75.40,75.68,76.20,11968548,75.68
2019/7/25,76.75,75.30,75.81,75.70,11840107,75.81
2019/7/26,77.77,75.36,76.66,75.36,11526351,76.66
2019/7/29,77.40,76.01,76.68,76.52,7037596,76.68
2019/7/30,78.49,76.14,77.76,76.90,9645886,77.76
2019/7/31,77.60,76.00,76.00,77.60,6622124,76.00
2019/8/01,76.93,75.28,75.80,75.90,6750326,75.80
2019/8/02,75.60,73.75,75.28,73.99,7166010,75.28
2019/8/05,75.20,72.88,73.00,74.70,8991667,73.00
2019/8/06,72.69,70.51,72.15,70.80,8493825,72.15
2019/8/07,74.55,72.44,73.33,72.50,8604899,73.33
2019/8/08,74.18,72.80,73.08,74.00,3874396,73.08
2019/8/09,73.97,71.51,71.93,73.97,4732689,71.93
2019/8/12,73.40,71.53,73.37,71.81,4253610,73.37
2019/8/13,74.29,72.58,73.47,72.82,5309490,73.47
2019/8/14,75.09,73.50,73.50,74.00,6324864,73.50
2019/8/15,74.20,71.71,74.17,71.95,4622234,74.17
2019/8/16,74.20,73.03,73.22,74.00,6954025,73.22
2019/8/19,76.20,73.22,76.20,73.70,10512285,76.20
2019/8/20,76.35,75.16,75.43,76.18,6819064,75.43
2019/8/21,76.95,75.22,75.80,75.22,6533092,75.80
2019/8/22,76.00,75.00,75.60,76.00,4917499,75.60
2019/8/23,75.59,71.92,73.90,75.59,16565181,73.90
2019/8/26,73.73,72.50,72.77,72.89,9127893,72.77
2019/8/27,74.53,73.11,73.30,73.36,9605221,73.30
2019/8/28,74.27,72.36,72.52,74.17,8640082,72.52
2019/8/29,72.53,71.03,71.08,72.51,10076080,71.08
2019/8/30,72.88,70.56,72.27,71.46,11896719,72.27
2019/9/02,73.14,71.89,72.96,72.19,9806682,72.96
2019/9/03,72.90,70.84,71.20,72.71,13019463,71.20
2019/9/04,71.38,69.90,71.18,70.88,11710654,71.18
2019/9/05,72.39,71.21,71.30,71.21,12301592,71.30
2019/9/06,72.30,71.45,71.86,71.45,8292198,71.86
2019/9/09,77.00,72.06,77.00,72.51,25802948,77.00
2019/9/10,77.75,76.45,77.22,77.33,18827878,77.22
2019/9/11,81.08,77.36,77.77,77.90,21230612,77.77
2019/9/12,79.70,77.30,78.00,78.20,15404790,78.00
2019/9/16,79.30,76.32,76.70,78.99,13527921,76.70
2019/9/17,76.58,74.21,74.52,76.58,14317599,74.52
2019/9/18,75.46,74.45,74.59,75.05,10085597,74.59
2019/9/19,76.00,74.59,75.38,74.59,14132303,75.38
2019/9/20,76.12,74.60,74.86,75.52,12802741,74.86
2019/9/23,74.88,72.30,72.99,74.87,12309884,72.99
2019/9/24,73.92,72.06,72.73,73.14,12842670,72.73
2019/9/25,73.78,71.85,72.96,72.60,13395325,72.96
2019/9/26,73.35,71.02,71.45,73.20,13092362,71.45
2019/9/27,71.89,71.06,71.46,71.45,7143729,71.46
2019/9/30,72.07,71.16,71.50,71.80,6760707,71.50
2019/10/08,71.98,70.20,70.26,71.61,8735710,70.26
2019/10/09,70.03,68.38,69.10,70.01,13221857,69.10
2019/10/10,71.64,69.76,70.90,70.07,12285154,70.90
2019/10/11,72.14,70.33,71.46,71.17,9492562,71.46
2019/10/14,72.00,70.50,70.85,71.90,12203588,70.85
2019/10/15,72.10,70.66,70.97,70.85,8935077,70.97
2019/10/16,71.33,69.50,69.69,71.01,8123690,69.69
2019/10/17,69.97,68.89,69.30,69.70,7245504,69.30
2019/10/18,70.32,69.36,70.09,69.60,7628238,70.09
2019/10/21,70.28,69.00,69.64,70.28,5043168,69.64
2019/10/22,70.92,70.00,70.72,70.00,6927358,70.72
2019/10/23,71.15,70.05,70.76,70.70,6317648,70.76
2019/10/24,71.95,70.88,71.63,70.93,9043248,71.63
2019/10/25,71.75,70.56,71.02,71.70,5389714,71.02
2019/10/28,70.82,69.68,70.81,70.05,9966286,70.81
2019/10/29,70.89,69.13,69.28,70.89,9865652,69.28
2019/10/30,69.72,68.38,69.52,69.00,7561367,69.52
2019/10/31,69.83,68.68,68.71,69.38,5626806,68.71
2019/11/01,69.40,68.42,69.33,68.52,5613492,69.33
2019/11/04,69.99,69.10,69.93,69.60,8286601,69.93
2019/11/05,74.35,69.93,73.48,70.31,23782533,73.48
2019/11/06,78.88,75.35,75.90,76.27,44148150,75.90
2019/11/07,76.91,74.13,75.30,75.30,21663334,75.30
2019/11/08,77.20,75.00,75.62,75.90,19035838,75.62
2019/11/11,75.40,73.70,73.70,74.78,9991343,73.70
2019/11/12,75.30,73.55,74.45,74.00,9084273,74.45
2019/11/13,74.89,73.79,73.94,74.80,6735241,73.94
2019/11/14,74.85,73.81,74.10,74.40,6725875,74.10
2019/11/15,74.29,71.60,72.60,74.29,10722051,72.60
2019/11/18,73.19,72.15,72.87,72.88,4495507,72.87
2019/11/19,76.97,72.88,76.94,73.28,18631350,76.94
2019/11/20,78.10,76.20,76.30,76.83,11246809,76.30
2019/11/21,78.10,76.30,77.15,76.70,12442467,77.15
2019/11/22,84.60,79.46,80.50,82.00,42347174,80.50
2019/11/25,83.65,81.00,83.58,81.35,28083768,83.58
2019/11/26,89.60,81.90,88.00,82.99,39148358,88.00
2019/11/27,88.86,85.97,87.25,87.45,19444274,87.25
2019/11/28,89.60,86.15,87.41,86.70,14522464,87.41
2019/11/29,88.90,85.38,87.41,87.12,12922196,87.41
2019/12/02,88.32,85.80,87.10,88.20,11901718,87.10
2019/12/03,87.25,84.59,86.40,87.00,15689440,86.40
2019/12/04,88.76,85.18,86.70,86.36,16878594,86.70
2019/12/05,93.46,86.96,92.00,87.02,26362986,92.00
2019/12/06,93.39,91.10,93.00,91.70,13437736,93.00
2019/12/09,93.50,90.90,92.89,93.50,14749903,92.89
2019/12/10,94.44,91.30,93.35,92.00,12694910,93.35
2019/12/11,94.19,90.50,91.49,93.35,13325522,91.49
2019/12/12,92.90,89.22,89.70,91.46,14878693,89.70
2019/12/13,93.40,90.32,93.00,91.53,18289816,93.00
2019/12/16,92.87,91.28,92.30,92.54,18217880,92.30
2019/12/17,97.19,94.44,95.39,94.80,27739358,95.39
2019/12/18,94.50,92.17,93.19,94.46,18640537,93.19
2019/12/19,93.58,91.52,93.25,93.50,10843349,93.25
2019/12/20,94.88,92.71,92.78,93.24,10357947,92.78
2019/12/23,95.39,91.56,92.90,92.00,14142900,92.90
2019/12/24,100.09,93.20,99.50,93.20,29704390,99.50
2019/12/25,105.48,98.15,105.30,99.35,23307715,105.30
2019/12/26,106.98,102.68,105.12,105.00,14841677,105.12
2019/12/27,110.00,103.15,104.20,105.12,24054959,104.20
2019/12/30,110.50,105.00,110.00,106.57,23577964,110.00
2019/12/31,110.35,105.54,106.40,109.86,21500700,106.40
2020/1/02,108.85,105.70,107.52,107.21,20611589,107.52
2020/1/03,110.19,105.97,109.55,107.52,18084178,109.55
2020/1/06,114.50,107.80,109.09,111.30,26500200,109.09
2020/1/07,109.64,107.41,108.50,109.01,13507544,108.50
2020/1/08,111.50,107.10,109.60,109.01,19224068,109.60
2020/1/09,115.50,110.01,115.00,112.00,20164351,115.00
2020/1/10,114.20,111.68,113.31,114.20,14428007,113.31
2020/1/13,118.48,114.20,116.90,116.00,21597445,116.90
2020/1/14,120.75,115.18,115.70,119.51,21768473,115.70
2020/1/15,117.58,112.21,115.30,115.70,17758720,115.30
2020/1/16,116.50,113.85,116.40,116.00,12934158,116.40
2020/1/17,117.56,114.00,115.08,116.36,14662407,115.08
2020/1/20,125.08,112.90,123.20,114.99,24892200,123.20
2020/1/21,123.00,120.46,121.65,122.51,14267108,121.65
2020/1/22,133.82,119.38,133.82,121.65,34991561,133.82
2020/1/23,137.00,125.10,130.57,132.50,35986224,130.57
2020/2/03,143.48,126.50,135.36,126.56,52634602,135.36
2020/2/04,148.90,140.01,148.90,145.77,35913583,148.90
2020/2/05,163.79,156.30,163.79,158.17,53082382,163.79
2020/2/06,169.89,152.99,169.89,155.01,57918993,169.89
2020/2/07,169.33,158.95,160.20,166.00,45499480,160.20
2020/2/10,168.58,160.00,165.26,161.00,37540921,165.26
2020/2/11,168.00,157.60,158.40,167.20,33994559,158.40
2020/2/12,161.84,152.03,159.65,153.55,32586206,159.65
2020/2/13,159.38,153.69,156.34,155.99,31360960,156.34
2020/2/14,159.90,148.86,149.90,158.90,43961853,149.90
2020/2/17,156.16,148.88,154.10,149.00,34447133,154.10
2020/2/18,159.00,152.85,156.62,154.10,28230513,156.62
2020/2/19,165.10,152.89,153.20,165.00,41816783,153.20
2020/2/20,165.00,153.00,160.00,156.50,51844020,160.00
2020/2/21,162.50,155.22,159.90,157.80,33805137,159.90
2020/2/24,159.85,152.48,154.41,157.00,36523081,154.41
2020/2/25,165.50,148.84,161.85,149.74,51602630,161.85
2020/2/26,160.85,150.70,152.86,158.70,33827986,152.86
2020/2/27,156.66,148.80,149.48,155.10,33200245,149.48
2020/2/28,145.00,135.51,135.67,139.99,50844719,135.67
2020/3/02,141.95,134.95,139.99,138.80,31815002,139.99
2020/3/03,149.69,143.90,145.78,146.00,29691061,145.78
2020/3/04,145.88,139.78,143.70,143.99,20594614,143.70
2020/3/05,147.83,142.00,145.22,146.54,22463328,145.22
2020/3/06,147.30,141.50,143.52,142.01,15980869,143.52
2020/3/09,140.90,133.00,133.45,138.99,29425285,133.45
2020/3/10,141.69,133.01,140.53,133.61,29274470,140.53
2020/3/11,148.58,138.80,140.78,143.00,33923207,140.78
2020/3/12,136.77,131.32,134.20,136.20,33385759,134.20
2020/3/13,133.80,126.01,132.10,126.10,27455284,132.10
2020/3/16,128.88,118.89,119.06,128.00,49048485,119.06
2020/3/17,122.93,111.25,117.95,121.00,39220328,117.95
2020/3/18,123.50,116.00,117.35,118.90,31338376,117.35
2020/3/19,119.50,111.69,115.04,119.00,33156307,115.04
2020/3/20,119.70,113.22,115.86,118.00,22514220,115.86
2020/3/23,111.57,105.01,107.48,110.80,30761809,107.48
2020/3/24,112.88,107.00,111.57,110.60,29116996,111.57
2020/3/25,122.18,116.00,121.00,116.20,38592846,121.00
2020/3/26,122.35,118.30,119.63,119.01,19437090,119.63
2020/3/27,123.33,117.36,118.71,122.21,17499077,118.71
2020/3/30,120.64,110.70,119.31,116.00,26165539,119.31
2020/3/31,123.13,117.86,120.39,120.27,19485192,120.39
2020/4/01,125.56,119.08,120.40,123.10,29895088,120.40
2020/4/02,123.60,116.71,123.60,117.50,20958836,123.60
2020/4/03,125.00,119.80,121.00,124.65,18220415,121.00
2020/4/07,126.09,123.02,124.70,123.60,18372889,124.70
2020/4/08,125.49,122.60,123.00,123.90,11946973,123.00
2020/4/09,124.48,119.81,120.21,123.98,16052778,120.21
2020/4/10,123.07,117.93,118.46,121.15,14569554,118.46
2020/4/13,116.99,113.08,114.69,114.90,12458136,114.69
2020/4/14,126.16,117.50,126.16,118.00,38893873,126.16
2020/4/15,131.89,127.23,128.00,129.80,32564492,128.00
