"","Point.Forecast","Lo.99.5","Hi.99.5"
" 38966401",133.321574283991,124.764504618155,141.878643949826
" 39052801",133.659031518645,121.343834202031,145.974228835259
" 39139201",133.965504248667,118.6358449166,149.295163580734
" 39225601",134.243837396104,116.274265249874,152.213409542334
" 39312001",134.496614669166,114.123317029168,154.869912309163
" 39398401",134.726182546239,112.116628872797,157.335736219681
" 39484801",134.934672057758,110.216736008635,159.652608106881
" 39571201",135.124018568115,108.400478961104,161.847558175126
" 39657601",135.295979741235,106.652594005433,163.939365477037
" 39744001",135.452151856608,104.962517902785,165.94178581043
" 39830401",135.593984627212,103.322645834308,167.865323420117
" 39916801",135.722794656899,101.727316376211,169.718272937586
" 40003201",135.839777662146,100.172189044256,171.507366280036
" 40089601",135.946019571645,98.6538468020899,173.238192341201
" 40176001",136.042506606752,97.1695337740417,174.915479439463
" 40262401",136.130134436368,95.7169774373811,176.543291435354
" 40348801",136.209716491248,94.2942653282981,178.125167654199
" 40435201",136.281991514912,92.8997578894185,179.664225140405
" 40521601",136.347630421238,91.5320258344634,181.163235008013
" 40608001",136.407242522422,90.1898044741338,182.62468057071
" 40694401",136.46138118509,88.871959976245,184.050802393936
" 40780801",136.510548967091,87.5774641473626,185.443633786819
" 40867201",136.555202282626,86.3053753777963,186.805029187455
" 40953601",136.595755639055,85.0548240950663,188.136687183044
" 41040001",136.632585484677,83.8250015485127,189.440169420842
" 41126401",136.666033703222,82.6151510772885,190.716916329155
" 41212801",136.696410787483,81.4245612447193,191.968260330247
" 41299201",136.723998721561,80.2525603856561,193.195437057466
" 41385601",136.749053598459,79.0985122308573,194.39959496606
" 41472001",136.771807997341,77.9618123575491,195.581803637133
" 41558401",136.792473142519,76.8418852775965,196.743061007442
" 41644801",136.8112408642,75.7381820206711,197.884299707729
" 41731201",136.828285379205,74.6501781039772,199.006392654433
" 41817601",136.843764908192,73.5773718056706,200.110158010713
" 41904001",136.857823144379,72.519282678373,201.196363610385
" 41990401",136.870590587424,71.4754502537699,202.265730921079
" 42076801",136.882185754823,70.4454329003859,203.318938609259
" 42163201",136.892716282079,69.4288068051134,204.356625759045
" 42249601",136.90227992187,68.425165055584,205.379394788156
" 42336001",136.910965451456,67.4341168054835,206.387814097428
" 42422401",136.918853496786,66.4552865087853,207.382420484786
" 42508801",136.92601728093,65.4883132118726,208.363721349986
" 42595201",136.932523303792,64.5328498948466,209.332196712738
" 42681601",136.938431959419,63.5885628551281,210.288301063709
" 42768001",136.94379809662,62.6551311278693,211.23246506537
" 42854401",136.948671528121,61.7322459387878,212.165097117454
" 42940801",136.953097492965,60.8196101858987,213.08658480003
" 43027201",136.957117076453,59.9169379472876,213.997296205619
" 43113601",136.960767591537,59.0239540125914,214.897581170483
" 43200001",136.964082925182,58.1403934362695,215.787772414095
" 43286401",136.967093852935,57.2660011110636,216.668186594806
" 43372801",136.969828324606,56.400531360302,217.539125288909
" 43459201",136.972311723721,55.5437475478988,218.400875899543
" 43545601",136.974567103154,54.6954217050577,219.253712501251
" 43632001",136.97661539912,53.855334172809,220.09789662543
" 43718401",136.978475625518,53.0232732596103,220.933677991427
" 43804801",136.980165050442,52.1990349133127,221.761295187572
" 43891201",136.981699356468,51.3824224068618,222.580976306074
" 43977601",136.983092786236,50.5732460371484,223.392939535324
" 44064001",136.984358274664,49.7713228364642,224.197393712863
" 44150401",136.985507569014,48.9764762960533,224.994538841974
" 44236801",136.986551337945,48.1885361012752,225.784566574614
" 44323201",136.987499270545,47.4073378779197,226.56766066317
" 44409601",136.988360166273,46.6327229492332,227.343997383313
" 44496001",136.989142016644,45.8645381032355,228.113745930052
" 44582401",136.98985207941,45.1026353699192,228.877068788902
" 44668801",136.990496945936,44.3468718079415,229.634122083931
" 44755201",136.991082602382,43.5971093004282,230.385055904336
" 44841601",136.991614485274,42.8532143595263,231.130014611022
" 44928001",136.992097531969,42.1150579393495,231.869137124589
" 45014401",136.992536226488,41.3825152569758,232.602557196001
" 45100801",136.992934641141,40.6554656211667,233.330403661116
" 45187201",136.993296474327,39.9337922684876,234.052800680167
" 45273601",136.993625084868,39.2173822065209,234.769867963215
" 45360001",136.993923523186,38.506126063873,235.481720982498
" 45446401",136.994194559621,37.7999179466888,236.188471172554
" 45532801",136.994440710149,37.0986553013936,236.890226118904
" 45619201",136.994664259732,36.4022387833968,237.587089736068
" 45705601",136.994867283535,35.7105721314988,238.279162435571
" 45792001",136.995051666185,35.0235620477523,238.966541284618
" 45878401",136.995219119267,34.3411180825406,239.649320155994
" 45964801",136.995371197214,33.6631525246423,240.327589869785
" 46051201",136.995509311732,32.9895802960622,241.001438327402
" 46137601",136.99563474491,32.3203188514172,241.670950638403
" 46224001",136.995748661118,31.6552880816741,242.336209240563
" 46310401",136.995852117817,30.9944102220432,242.99729401359
" 46396801",136.995946075372,30.3376097638442,243.6542823869
" 46483201",136.996031405972,29.6848133701618,244.307249441783
" 46569601",136.996108901724,29.0359497951229,244.956268008325
" 46656001",136.996179282004,28.3909498066307,245.601408757377
