Date,Volume,Open,Low,High,Close,Close.adj
2015/6/23,4024002,95.82,93.01,98.5,98.49,98.49
2015/6/24,4762311,99.6,99.6,104.3,102.95,102.95
2015/6/25,3718899,102.6,96,103.95,97.24,97.24
2015/6/26,6239829,94.89,87.52,95.6,88.1,88.1
2015/6/29,5859102,91.59,79.29,92,80.55,80.55
2015/6/30,6647102,80.91,74.13,88.55,88.41,88.41
2015/7/1,6553239,86.19,85,94.2,86.06,86.06
2015/7/2,5128884,87.5,82.1,90.33,85.17,85.17
2015/7/3,5474070,82.31,77.65,90.41,83.99,83.99
2015/7/6,6164191,92.39,79,92.39,82.6,82.6
2015/7/7,3892808,80.02,74.34,81.38,74.34,74.34
2015/7/8,10884848,66.91,66.91,80,80,80
2015/7/9,7598789,79.88,75,88,88,88
2015/7/10,9263787,89.01,89.01,96.8,96.8,96.8
2015/7/20,7363261,102.48,92.01,102.55,94.55,94.55
2015/7/21,3531290,93,91.08,96.5,94.85,94.85
2015/7/22,4068452,94,91.2,95.84,92.89,92.89
2015/7/23,5166537,92.21,91.36,99,97.11,97.11
2015/7/24,5273292,97.11,92.75,98.76,93.31,93.31
2015/7/27,4821933,91,83.98,92.5,83.98,83.98
2015/7/28,4156320,78,75.8,83.7,78.5,78.5
2015/7/29,3075132,80.21,77,83.98,83.67,83.67
2015/7/30,3215565,83,78.2,83.59,78.77,78.77
2015/7/31,2387907,78.33,77.6,80.8,78.57,78.57
2015/8/3,2661177,77.56,72.4,77.7,73,73
2015/8/4,2803142,74.02,74,78.6,78.45,78.45
2015/8/5,2630405,78.57,77.1,79.87,77.94,77.94
2015/8/6,1571580,75.86,75.01,78,76.53,76.53
2015/8/7,2653712,77.2,77.2,79.99,79.33,79.33
2015/8/10,3677603,80.29,80.29,85.18,84.88,84.88
2015/8/11,3884162,84.89,84,86.89,84.88,84.88
2015/8/12,2627223,84,82.12,85.55,82.2,82.2
2015/8/13,2167198,81.5,81.08,83.25,83.2,83.2
2015/8/14,2275167,83.35,82.92,84.53,83.1,83.1
2015/8/17,2189842,82.7,80,82.7,80.96,80.96
2015/8/18,2793428,81.3,73.1,81.88,73.8,73.8
2015/8/19,2544153,73,72.49,77.5,76.98,76.98
2015/8/20,1600433,75.01,75,77.45,75.17,75.17
2015/8/21,2374148,74.8,71.44,74.9,71.8,71.8
2015/8/24,2821535,69.02,64.62,69.12,64.62,64.62
2015/8/25,2674191,59.86,58.16,61,58.16,58.16
2015/8/26,3923177,58.79,53.73,61,55.7,55.7
2015/8/27,2788059,57.77,55.72,58.69,58,58
2015/8/28,3634248,60.18,58.59,62.98,62.89,62.89
2015/8/31,2368375,62.6,59.2,62.6,59.2,59.2
2015/9/1,2015084,58.3,56.5,59,56.5,56.5
2015/9/2,2479900,55.01,54.03,59.38,55.75,55.75
2015/9/7,2352459,57,57,59.27,57.9,57.9
2015/9/8,3797534,56.9,56.33,63.68,63.68,63.68
2015/9/9,5114995,64.9,64.28,66.97,66.3,66.3
2015/9/10,3951185,64.92,62.41,64.92,62.58,62.58
2015/9/11,2075107,62.07,61.51,63.42,62.38,62.38
2015/9/14,3100921,62.95,56.14,63.2,56.15,56.15
2015/9/15,1801989,55.38,54.2,56.99,54.34,54.34
2015/9/16,2514027,55.49,54.9,59.77,59.75,59.75
2015/9/17,3141075,59.75,57.49,60.48,57.5,57.5
2015/9/18,1689464,57.65,56.15,58.37,57.34,57.34
2015/9/21,2894207,56.11,56.11,60.62,60.62,60.62
2015/9/22,2855775,60.91,60.1,62.47,60.94,60.94
2015/9/23,2214651,59.96,59.62,61.97,60.71,60.71
2015/9/24,2386089,61.01,60.5,62.4,61.14,61.14
2015/9/25,2046602,61,58.1,61,58.39,58.39
2015/9/28,1846564,58.51,57.5,60.94,60.66,60.66
2015/9/29,1374452,59.53,58.68,60.49,59.1,59.1
2015/9/30,1684101,59.4,59.4,60.48,59.8,59.8
2015/10/8,3005866,61.99,60.88,63.4,62.5,62.5
2015/10/9,2219921,62.41,62,62.99,62.83,62.83
2015/10/12,2271522,65.71,65.71,69.11,69.11,69.11
2015/10/13,5334041,70.9,69.2,71.38,69.74,69.74
2015/10/14,3566051,69.45,68.81,71.1,68.81,68.81
2015/10/15,3945737,68.15,68,71.49,71.31,71.31
2015/10/16,3972542,71.8,70.13,71.95,71.43,71.43
2015/10/19,4437546,71.9,71.51,75.9,73.71,73.71
2015/10/20,3440824,74.07,73.22,74.97,74.38,74.38
2015/10/21,4479073,74.08,67.04,74.3,67.51,67.51
2015/10/22,3162889,67.61,67.61,70.43,70.34,70.34
2015/10/23,3516902,71.4,71,73.96,73.72,73.72
2015/10/26,6606229,77.51,76.1,80.99,79.65,79.65
2015/10/27,4728236,78.11,74.13,79.28,78.83,78.83
2015/10/28,2929182,77.68,76.11,79.47,76.4,76.4
2015/10/29,2612489,77.66,77.07,78.69,77.66,77.66
2015/10/30,2632276,77.05,75,77.99,77.32,77.32
2015/11/2,4626024,75.8,75.25,82,78,78
2015/11/3,3251331,78,76.28,79.98,78.36,78.36
2015/11/4,4654621,78.5,78.36,82.8,82.49,82.49
2015/11/5,4469932,82.3,81.4,84.5,81.81,81.81
2015/11/6,3778291,81.83,81.7,84.47,84,84
2015/11/9,7116982,83.37,81.88,86.49,85.93,85.93
2015/11/10,4593342,85,83.48,86.19,84.83,84.83
2015/11/11,8516183,84.5,83.32,93.31,93.31,93.31
2015/11/12,9865467,96.06,92.05,98.58,96.65,96.65
2015/11/13,7715707,94,89,95.6,89.01,89.01
2015/11/16,3401499,85.4,85.4,90.46,90.17,90.17
2015/11/17,5276808,90.66,86.46,92.89,86.91,86.91
2015/11/18,3314582,86.72,83.5,87.98,83.7,83.7
2015/11/19,3486146,84.36,84.12,87.58,87.46,87.46
2015/11/20,3922380,88.1,86.46,88.49,86.98,86.98
2015/11/23,4216145,87.95,87.1,91,88.46,88.46
2015/11/24,5897463,88,87.2,92.63,92.55,92.55
2015/11/25,4539449,92.5,90.5,92.98,91.95,91.95
2015/11/26,4632343,92.6,89.9,93.88,90,90
2015/11/27,5277276,88.01,83.03,89.85,84.4,84.4
2015/11/30,4648383,84.39,79.1,85.39,84.85,84.85
2015/12/1,3671873,84.8,83.47,87.13,85.08,85.08
2015/12/2,3460370,84.03,79.95,84.95,81.3,81.3
2015/12/3,2784190,81.9,81.38,83.63,83.22,83.22
2015/12/4,3179621,83.2,82.9,85.27,83.35,83.35
2015/12/7,2145667,83.54,81.88,84.17,83.45,83.45
2015/12/8,3170377,83.98,83.5,85.28,83.6,83.6
2015/12/9,2591648,82.32,80.55,83.97,80.94,80.94
2015/12/10,1804702,80.98,80.98,82.3,81.29,81.29
2015/12/11,1956122,80.95,79.77,82.29,80,80
2015/12/14,1768741,78.97,78.51,81.3,81.03,81.03
2015/12/15,1830067,81.11,81.11,83.49,81.88,81.88
2015/12/16,5008086,82.3,82.3,88.98,86.43,86.43
2015/12/17,3788826,87.51,86.51,88,88,88
2015/12/18,3621733,88.05,86.78,89.89,87.27,87.27
2015/12/21,2609703,86.95,86.21,89.3,88.2,88.2
2015/12/22,2709141,88.25,85.67,89,86.83,86.83
2015/12/23,2188938,86.98,85.9,87.46,85.96,85.96
2015/12/24,2314577,86.02,85.9,87.89,87.79,87.79
2015/12/25,3902971,88.5,87.75,91.33,89.55,89.55
2015/12/28,4050917,90.2,84.88,90.5,84.98,84.98
2015/12/29,1926434,84.81,84.07,85.48,85.01,85.01
2015/12/30,1526975,85.22,84.6,85.7,85.38,85.38
2015/12/31,1867860,85.12,83.33,85.47,83.38,83.38
2016/1/4,1977878,83,75.17,83.49,75.2,75.2
2016/1/5,2922753,71.88,71.5,76.02,75.19,75.19
2016/1/6,2785803,75.19,74.71,77.75,77.75,77.75
2016/1/7,669736,76.5,70,76.5,70.07,70.07
2016/1/8,2942342,71.58,65.04,73.4,71.1,71.1
2016/1/11,2662043,68.53,64.5,69.96,64.51,64.51
2016/1/12,1736608,63.78,63.7,66.5,65.9,65.9
2016/1/13,1746618,66.3,62.41,66.35,62.59,62.59
2016/1/14,1975283,61.05,60.5,65.8,65,65
2016/1/15,1583809,64.75,62,65.6,62.56,62.56
2016/1/18,1612753,60.69,60.69,65.25,64.48,64.48
2016/1/19,2078650,64.46,63.77,66.25,66.21,66.21
2016/1/20,1867303,66.36,65.7,67.21,66.25,66.25
2016/1/21,1893280,65.48,63.8,66.77,63.8,63.8
2016/1/22,1447692,64.3,62,64.8,64.38,64.38
2016/1/25,1149699,64.5,64.03,65.4,64.58,64.58
2016/1/26,1995644,63.99,58.75,63.99,58.78,58.78
2016/1/27,1685239,59.12,57.2,60.11,59.72,59.72
2016/1/28,1078594,59,57.1,59.72,57.4,57.4
2016/1/29,1446867,57.57,57.57,60.41,59.85,59.85
2016/2/1,4295259,60.88,60,65.84,65.2,65.2
2016/2/2,3590702,64.96,64.51,66.92,66.46,66.46
2016/2/3,2075086,65.02,64.63,66.06,65.66,65.66
2016/2/4,2529988,65.99,65.8,67.98,66.9,66.9
2016/2/5,1559067,66.75,65.1,67.35,65.5,65.5
2016/2/15,1621531,63.11,62.8,66.49,65.47,65.47
2016/2/16,2153452,65.98,65.98,68.24,67.95,67.95
2016/2/17,3317912,69,69,72.44,70.41,70.41
2016/2/18,2353541,70.2,69.41,71.99,70.75,70.75
2016/2/19,1766082,70.41,69.49,71.3,70.1,70.1
2016/2/22,1799303,70.8,70.23,71.56,71.15,71.15
2016/2/23,1970957,70.99,68.9,71.39,69.67,69.67
2016/2/24,2223618,69.78,66.66,69.98,68.6,68.6
2016/2/25,2553552,67.99,61.9,68.37,62.3,62.3
2016/2/26,1764245,63.5,60.8,63.93,62.23,62.23
2016/2/29,2052744,63,59.49,63,61.21,61.21
2016/3/1,1874190,61.12,61.02,63.62,63.61,63.61
2016/3/2,2290019,63.83,63.03,66.6,66.37,66.37
2016/3/3,2283636,66.3,65,67.56,65,65
2016/3/4,2031200,64.96,61.82,64.96,62.45,62.45
2016/3/7,1464032,63,62.92,65,63.76,63.76
2016/3/8,1724954,63.47,60.26,63.97,63.93,63.93
2016/3/9,1119776,62.63,62.01,63.95,62.54,62.54
2016/3/10,979992,62.54,61.94,63.49,61.94,61.94
2016/3/11,1305648,61.94,61.58,63.55,63.55,63.55
2016/3/14,2525522,63.9,63.9,66.88,66.24,66.24
2016/3/15,1457925,65.6,64.63,66.29,64.81,64.81
2016/3/16,1120306,65.6,63.82,66.5,64.01,64.01
2016/3/17,3127132,64.28,64.28,67.6,67.39,67.39
2016/4/8,9520342,74.13,70.6,74.13,74.13,74.13
2016/4/11,7858144,67.9,67.9,74,71.6,71.6
2016/4/12,3051785,70.8,69.5,71.88,70.15,70.15
2016/4/13,3074526,70.26,70.08,71.34,70.12,70.12
2016/4/14,2387183,70.45,69.1,70.79,70.17,70.17
2016/4/15,3160958,70.39,69.81,72.6,71.37,71.37
2016/4/18,2046755,70.65,69,70.65,69.9,69.9
2016/4/19,2495619,69.89,68.03,70.26,68.74,68.74
2016/4/20,2685378,68.8,63.58,69.47,65.05,65.05
2016/4/21,1522564,65,64.56,65.99,65.33,65.33
2016/4/22,2070050,64.35,64.28,66.66,66.66,66.66
2016/4/25,6829804,72.66,71,73.33,73.33,73.33
2016/4/26,3563423,72.6,71.87,73.97,72.5,72.5
2016/4/27,2885239,72.26,70.23,72.6,70.48,70.48
2016/4/28,2887173,70.01,69.72,72.83,72.81,72.81
2016/4/29,2895849,72,71.05,73.49,71.06,71.06
2016/5/3,2540438,70.7,69.8,72.3,72.02,72.02
2016/5/4,3044686,72.15,71.9,73.9,72.47,72.47
2016/5/5,3061033,72.47,71.62,73.8,73.45,73.45
2016/5/6,6375505,73.88,73.68,78.67,75.81,75.81
2016/5/9,6206665,74.79,73.2,79.05,77.28,77.28
2016/5/10,4229317,76.01,71.68,76.88,72.14,72.14
2016/5/11,4461820,72.81,72.8,75.85,74.96,74.96
2016/5/12,4143926,71.62,68.33,72.48,70.89,70.89
2016/5/13,2535693,72,70.33,72.4,70.58,70.58
2016/5/16,2584011,70.01,69.78,72.85,72.37,72.37
2016/5/17,2845339,72.5,71,73.86,72.54,72.54
2016/5/18,3343638,71,66.83,71,67.7,67.7
2016/5/19,2527778,68.01,67.9,70,68.21,68.21
2016/5/20,3608274,67.01,67,71.8,71.8,71.8
2016/5/23,5652167,73,72,75.88,74.8,74.8
2016/5/24,5071247,73.11,73.11,78.68,76.01,76.01
2016/5/25,2697227,75.8,74,76.91,74.6,74.6
2016/5/26,3957138,73.57,73.57,77.39,77.33,77.33
2016/5/27,9761776,79.5,78.42,85.06,82.2,82.2
2016/5/30,5693839,80.8,80.75,84.58,82.2,82.2
2016/5/31,5864051,81.85,81.77,86.17,84.77,84.77
2016/6/1,11170511,84.48,84.4,93.25,93.24,93.24
2016/6/2,8178398,93,91.45,95.23,94.2,94.2
2016/6/3,5508356,94,91.8,94,92.36,92.36
2016/6/6,5641098,93.11,92,95.93,93.12,93.12
2016/6/7,6255691,92.9,91.2,95.6,95.3,95.3
2016/6/8,5881803,94.3,92.7,97.63,93,93
2016/6/13,7718424,90,83.7,90.88,83.7,83.7
2016/6/14,3961546,81.7,80.03,83.4,82.58,82.58
2016/6/15,5808198,81.97,81.7,90.8,90.75,90.75
2016/6/16,4769353,90.8,90,92.71,90.14,90.14
2016/6/17,5347736,91.19,89.37,93.88,90.97,90.97
2016/6/20,5703323,92.7,89.9,93.68,92.2,92.2
2016/6/21,22015198,30.29,27.8,30.57,28.48,86.38
2016/6/22,15727116,27.88,27.61,29.27,29.09,88.23
2016/6/23,14712833,29.1,29,30.42,29.19,88.53
2016/6/24,14822871,29.02,27.02,29.37,28.35,85.98
2016/6/27,9482707,27.87,27.83,29.15,28.91,87.68
2016/6/28,10746384,28.7,28.23,29.15,28.9,87.65
2016/6/29,9706524,28.91,28.33,29.18,28.49,86.41
2016/6/30,9585215,28.7,27.83,28.77,28.12,85.29
2016/7/1,10048730,28.06,27.9,28.68,28.58,86.68
2016/7/4,12118892,28.18,27.7,28.79,28.66,86.92
2016/7/5,10094760,28.67,28.03,28.7,28.13,85.32
2016/7/6,8106222,28.18,27.88,28.49,28.02,84.98
2016/7/7,7987082,28.02,27.37,28.18,27.73,84.1
2016/7/8,12302925,27.7,27.6,28.88,28.37,86.04
2016/7/11,9047475,28.37,27.63,28.42,27.73,84.1
2016/7/12,9992310,27.6,26.78,27.96,27.5,83.4
2016/7/13,9334377,27.5,27.11,27.7,27.38,83.04
2016/7/14,7565399,27.39,27.12,27.56,27.55,83.56
2016/7/15,10414511,27.25,26.83,27.46,26.84,81.4
2016/7/18,12383090,26.72,25.5,26.72,25.5,77.34
2016/7/19,5972346,25.4,25.38,25.85,25.76,78.13
2016/7/20,4637188,25.85,25.75,25.98,25.8,78.25
2016/7/21,5488552,25.8,25.56,25.94,25.59,77.61
2016/7/22,4790643,25.59,25.41,25.82,25.55,77.49
2016/7/25,9273945,25.99,25.93,26.68,26.33,79.86
2016/7/26,5797654,26.33,25.99,26.33,26.2,79.46
2016/7/27,10386497,26.2,23.77,26.4,24.8,75.22
2016/7/28,5094970,24.8,24.11,24.8,24.33,73.79
2016/7/29,4259427,24.34,23.8,24.48,23.93,72.58
2016/8/1,5147618,23.8,23,23.8,23.67,71.79
2016/8/2,2861776,23.6,23.51,23.94,23.93,72.58
2016/8/3,2863281,23.78,23.55,23.88,23.64,71.7
2016/8/4,3545131,23.59,23.56,23.97,23.8,72.18
2016/8/5,3274532,23.98,23.5,23.98,23.51,71.3
2016/8/8,2925019,23.33,23.02,23.62,23.5,71.27
2016/8/9,3170308,23.64,23.51,23.88,23.74,72
2016/8/10,12004933,23.88,23.88,25.65,24.96,75.7
2016/8/11,6058006,24.76,24.17,24.82,24.31,73.73
2016/8/12,3559510,24.18,24.1,24.78,24.47,74.21
2016/8/15,6656284,24.48,24,24.99,24.83,75.31
2016/8/16,5321806,25.1,24.7,25.16,24.8,75.22
2016/8/17,4496744,24.94,24.71,24.98,24.77,75.12
2016/8/18,4038890,24.8,24.51,24.9,24.54,74.43
2016/8/19,2664136,24.37,24.37,24.65,24.47,74.21
2016/8/22,3886682,24.4,24.01,24.49,24.01,72.82
2016/8/23,12512312,24.11,24.02,25.43,25.11,76.16
2016/8/24,10623778,25.11,24.78,25.53,25.18,76.37
2016/8/25,5162817,25.06,24.38,25.06,24.92,75.58
2016/8/26,6970915,24.98,24.92,25.67,25.19,76.4
2016/8/29,5993999,25.2,25.13,25.75,25.7,77.95
2016/8/30,8142833,25.8,25.35,26.39,25.49,77.31
2016/8/31,4362425,25.51,24.96,25.6,25.25,76.58
2016/9/1,3637496,25.23,24.95,25.36,24.98,75.76
2016/9/2,4359640,24.9,24.38,24.97,24.73,75
2016/9/5,3833284,24.8,24.51,25.2,24.72,74.97
2016/9/6,4492435,24.55,24.21,25.15,25.15,76.28
2016/9/7,3990314,25.18,24.85,25.3,24.87,75.43
2016/9/8,4014358,24.97,24.35,25.07,24.57,74.52
2016/9/9,2810217,24.6,24.41,24.74,24.42,74.06
2016/9/12,4639782,24,23.28,24,23.31,70.7
2016/9/13,2437836,23.52,23.32,23.61,23.49,71.24
2016/9/14,11042847,23.47,23.35,25.77,24.8,75.22
2016/9/19,7352215,25.51,24.91,25.74,25.12,76.19
2016/9/20,3548400,25,24.51,25.01,24.6,74.61
2016/9/21,2583755,24.88,24.55,24.88,24.75,75.06
2016/9/22,2734001,24.94,24.52,24.94,24.58,74.55
2016/9/23,2089171,24.55,24.33,24.7,24.38,73.94
2016/9/26,4253156,24.66,23.92,24.86,23.93,72.58
2016/9/27,3432535,23.95,23.51,24.17,24.17,73.31
2016/9/28,2133408,24.15,23.9,24.27,24.24,73.52
2016/9/29,2797996,24.76,24.1,24.76,24.14,73.21
2016/9/30,1552234,24.03,23.95,24.3,24.16,73.27
2016/10/10,2698978,24.3,24.3,24.7,24.63,74.7
2016/10/11,2758803,24.71,24.51,24.8,24.56,74.49
2016/10/12,2234700,24.55,24.4,24.64,24.64,74.73
2016/10/13,2379599,24.68,24.38,24.76,24.4,74
2016/10/14,11855060,24.33,24.23,25.56,25.37,76.94
2016/10/17,6414773,25.49,24.87,25.81,24.93,75.61
2016/10/18,4183335,25.1,24.65,25.44,25.3,76.73
2016/10/19,3646676,25.3,25.03,25.54,25.11,76.16
2016/10/20,9216228,25.11,25.04,25.81,25.75,78.1
2016/10/21,8064078,25.59,25.47,26.24,25.86,78.43
2016/10/24,7350433,25.72,25.72,26.47,26.12,79.22
2016/10/25,4988227,26.16,25.78,26.38,25.97,78.76
2016/10/26,4343485,26.12,25.3,26.12,25.45,77.19
2016/10/27,2913156,25.57,25.4,25.92,25.69,77.92
2016/10/28,4771399,25.68,25.51,25.89,25.61,77.67
2016/10/31,2397348,25.54,25.1,25.61,25.42,77.1
2016/11/1,2488654,25.41,25.24,25.59,25.5,77.34
2016/11/2,2952897,25.46,25.3,25.79,25.53,77.43
2016/11/3,3783465,25.31,25.23,25.76,25.55,77.49
2016/11/4,6902426,25.51,25.3,26.3,26.14,79.28
2016/11/7,14795204,26.27,26.12,27.8,27.48,83.34
2016/11/8,6418562,27.7,27,27.79,27.25,82.65
2016/11/9,10346647,27.5,27,28.14,27.56,83.59
2016/11/10,11934209,28,27.46,28.59,27.53,83.5
2016/11/11,6514548,27.38,27,27.67,27.46,83.28
2016/11/14,4827277,27.44,27.2,28,27.35,82.95
2016/11/15,3388106,27.18,27.1,27.56,27.3,82.8
2016/11/16,5107429,27.25,27.25,27.97,27.65,83.86
2016/11/17,12485764,27.73,27.52,28.94,28.82,87.41
2016/11/18,8356096,28.71,28.11,29.38,28.27,85.74
2016/11/21,4257362,28.13,27.82,28.39,28.05,85.07
2016/11/22,4092917,28.05,28.02,28.78,28.27,85.74
2016/11/23,3722842,28.31,27.75,28.45,27.75,84.16
2016/11/24,4331797,27.76,27.22,27.9,27.29,82.77
2016/11/25,3754022,26.94,26.85,27.55,27.46,83.28
2016/11/28,3889086,27.47,27.28,27.75,27.39,83.07
2016/11/29,5195392,27.49,27.05,27.87,27.11,82.22
2016/11/30,3010582,27.2,26.87,27.38,26.92,81.65
2016/12/1,2806797,27,26.42,27.09,26.58,80.61
2016/12/2,2662189,26.52,26.06,26.78,26.21,79.49
2016/12/5,2355933,26.05,25.95,26.54,26.45,80.22
2016/12/6,3068032,26.37,26.37,27.03,26.77,81.19
2016/12/7,2990705,26.77,26.77,27.35,27.13,82.28
2016/12/8,3262700,27.11,26.92,27.35,26.92,81.65
2016/12/9,2068365,26.81,26.45,27.11,26.6,80.68
2016/12/12,5060421,26.31,25.01,26.77,25.16,76.31
2016/12/13,2843686,25.26,24.85,25.65,25.39,77.01
2016/12/14,2031167,25.19,24.9,25.38,25.16,76.31
2016/12/15,1637123,25.15,25.1,25.5,25.3,76.73
2016/12/16,1696639,25.2,25.11,25.45,25.32,76.79
2016/12/19,2439013,25.32,25.2,25.81,25.65,77.79
2016/12/20,3841473,25.55,25.35,26.49,26,78.86
2016/12/21,2526313,26.4,26,26.75,26.37,79.98
2016/12/22,2299277,26.4,25.95,26.45,26.16,79.34
2016/12/23,1521424,26.34,25.8,26.34,25.9,78.55
2016/12/26,5087861,25.91,25.5,27.1,27.06,82.07
2016/12/27,3869462,27.04,26.8,27.64,27.15,82.34
2016/12/28,2107688,26.72,26.72,27.42,27.1,82.19
2016/12/29,4212569,27.07,26.95,27.55,27.4,83.1
2016/12/30,3839441,27.4,27.4,27.86,27.61,83.74
2017/1/3,4689924,27.69,26.65,27.95,27.31,82.83
2017/1/4,2312289,27.13,27.01,27.57,27.3,82.8
2017/1/5,2535790,27.17,26.8,27.49,26.96,81.77
2017/1/6,2063086,26.83,26.5,26.96,26.52,80.43
2017/1/9,8619593,26.55,24.83,26.8,25.12,76.19
2017/1/10,3601573,25.14,24.95,25.59,25.16,76.31
2017/1/11,4702453,25.33,24.2,25.38,24.59,74.58
2017/1/12,2270424,24.45,24.45,24.83,24.52,74.37
2017/1/13,1679494,24.57,24.2,24.68,24.25,73.55
2017/1/16,3181654,24.27,22.05,24.45,23.16,70.24
2017/1/17,3537720,23.09,22.81,24.13,23.98,72.73
2017/1/18,2215200,23.92,23.45,24.16,23.53,71.36
2017/1/19,2527500,23.52,23.39,23.93,23.76,72.06
2017/1/20,3408471,23.7,23.7,24.88,24.5,74.31
2017/1/23,5379231,24.78,24.78,25.98,25.72,78.01
2017/1/24,3846810,25.72,25.11,26,25.25,76.58
2017/1/25,2515003,25.3,25.06,25.6,25.51,77.37
2017/1/26,1712742,25.5,25.26,25.75,25.68,77.88
2017/2/3,900857,25.71,25.2,25.9,25.32,76.79
2017/2/6,3873713,26.02,25.9,26.43,26.36,79.95
2017/2/7,2222540,26.16,25.9,26.5,26.21,79.49
2017/2/8,2946376,26.21,26,26.64,26.53,80.46
2017/2/9,2622410,26.31,26.21,26.67,26.42,80.13
2017/2/10,2121987,26.57,26.01,26.57,26.24,79.58
2017/2/13,2232773,26.11,25.7,26.39,25.82,78.31
2017/2/14,4703813,25.83,25.83,26.78,26.78,81.22
2017/2/15,15719141,26.8,26.77,29.46,29.09,88.23
2017/2/16,11111769,28.95,28.65,29.88,29.52,89.53
2017/2/17,7531685,29.2,28,29.74,28.14,85.35
2017/2/20,3876351,28.32,28.15,28.65,28.26,85.71
2017/2/21,5925876,28.28,28.24,29.47,28.71,87.07
2017/2/22,2887825,28.6,28.3,28.68,28.52,86.5
2017/2/23,3922771,28.6,28.31,29.3,28.82,87.41
2017/2/24,3322533,28.93,28.56,29.2,29.05,88.11
2017/2/27,3274838,29.1,28.5,29.38,28.62,86.8
2017/2/28,4359228,28.49,27.75,28.58,27.98,84.86
2017/3/1,3839879,28,27.83,29,28.3,85.83
2017/3/2,2648401,28.33,28.13,28.78,28.51,86.47
2017/3/3,7899157,28.4,28.21,29.49,29.44,89.29
2017/3/6,13678253,29.5,29.38,31.53,31.41,95.26
2017/3/7,8377255,31.35,30.75,31.95,31.49,95.51
2017/3/8,3721127,31.19,30.83,31.38,31.2,94.63
2017/3/9,3953244,31.3,30.52,31.34,31.05,94.17
2017/3/10,4101134,31.08,30.23,31.19,30.45,92.35
