"","Point.Forecast","Lo.99.5","Hi.99.5"
"112492801",10.805609646256,4.89245867550231,16.7187606170097
"112579201",10.7571131150476,2.46475308821612,19.049473141879
"112665601",10.6411624101939,0.798614017488203,20.4837108028996
"112752001",10.5483523538025,-0.539877891018985,21.636582598624
"112838401",10.4800023128552,-1.73370614447236,22.6937107701829
"112924801",10.3498336091689,-2.84680951583797,23.5464767341758
"113011201",10.2548282000431,-3.90166835558326,24.4113247556695
"113097601",10.1857837567698,-4.88439678382498,25.2559642973645
"113184001",10.0588769161203,-5.82702355306833,25.9447773853089
"113270401",9.96388617266177,-6.72751480916633,26.6552871544899
"113356801",9.89285795922699,-7.5779430891893,27.3636590076433
"113443201",9.76791217773837,-8.412277992565,27.9481023480417
"113529601",9.67273092465034,-9.21497456629486,28.5604364155955
"113616001",9.59993557053323,-9.97898297654128,29.1788541176077
"113702401",9.47689017093896,-10.7388595875795,29.6926399294574
"113788801",9.38155026346558,-11.4724597749456,30.2355603018768
"113875201",9.30710256933585,-12.1740809577886,30.7882860964603
"113961601",9.18582256094859,-12.8784279291066,31.2500730510038
"114048001",9.09033479651916,-13.5598800807107,31.740549673749
"114134401",9.01434670158019,-14.2138536683385,32.2425470714989
"114220801",8.89471168672401,-14.8746698440102,32.6640932174583
"114307201",8.79908753228204,-15.5149689306558,33.1131439952199
"114393601",8.72166315944341,-16.1310687042891,33.5743950231759
"114480001",8.60356061015688,-16.7565220787733,33.9636432990871
"114566401",8.50781054796329,-17.363277419769,34.3788985156956
"114652801",8.42904699312743,-17.9483713049077,34.8064652911626
"114739201",8.31237210094261,-18.5443258893051,35.1690700911903
"114825601",8.2165058264834,-19.1230611378631,35.5560727908299
"114912001",8.13649362234199,-19.6821875533933,35.9551747980773
"114998401",8.02114874447835,-20.2530261885493,36.295323677506
"115084801",7.9251752161436,-20.8079006273033,36.6582510595905
"115171201",7.84399877600248,-21.3448816278876,37.0328791798926
"115257601",7.72989294711977,-21.893985447196,37.3537713414355
"115344001",7.63382044228163,-22.4282233039908,37.6958641885541
"115430401",7.55155847364273,-22.9460368741836,38.049153821469
"115516801",7.43860694914488,-23.4760816947639,38.3532955930536
"115603201",7.34244311530969,-23.9922420569008,38.6771282875202
"115689601",7.25916900548592,-24.4932599241532,39.011597935125
"115776001",7.14729283616794,-25.0064083654734,39.3009940378092
"115862401",7.05104473837201,-25.5065625376226,39.6086520143667
"115948801",6.96682691404871,-25.9927084603797,39.9263622884771
"116035201",6.85595254981726,-26.4907394039886,40.2026445036231
"116121601",6.75962671448522,-26.9765917642625,40.495845193233
"116208001",6.67452897698459,-27.4494505396518,40.798508493621
"116294401",6.56458789767268,-27.9338492412465,41.0630250365919
"116380801",6.46819035320445,-28.4068221455634,41.3432028519723
"116467201",6.38227219109427,-28.8677168642026,41.6322612463912
"116553601",6.27320056251722,-29.3397394271488,41.8861405521832
"116640001",6.17673687684555,-29.8010344248208,42.1545081785119
"116726401",6.09005375742322,-30.2510825796125,42.4311900944589
"116812801",5.98179211095081,-30.7118031890694,42.675387410971
"116899201",5.8852674262933,-31.1624461569257,42.9329810095122
"116985601",5.7978710673726,-31.6026012651135,43.1983433998587
"117072001",5.69036400140931,-32.0529475117979,43.4336755146165
"117158401",5.59378306642327,-32.4938225857748,43.6813887186213
"117244801",5.50572168975458,-32.9249056396527,43.9363490191619
"117331201",5.39891759163038,-33.3656854181723,44.1635206014331
"117417601",5.30228479116309,-33.7975609431494,44.4021305254756
"117504001",5.2136033587278,-34.2202845640758,44.6474912815314
"117590401",5.10745414560432,-34.6522068858262,44.8671151770348
"117676801",5.01077352821642,-35.0757555643628,45.0973026207956
"117763201",4.92151396255321,-35.4907428219431,45.3337707470495
"117849601",4.81597484004479,-35.9144341508169,45.5463838309065
"117936001",4.71925014347295,-36.3302489006041,45.76874918755
"118022401",4.62945153311443,-36.738048164988,45.9969512312169
"118108801",4.52448077041359,-37.1540654043474,46.2030269451746
"118195201",4.42771544512493,-37.5626719907449,46.4181028809948
"118281601",4.33741423615075,-37.9637687902883,46.6385972625898
"118368001",4.23297295652935,-38.3726097278043,46.838555640863
"118454401",4.13617018750929,-38.774476938188,47.0468173132066
"118540801",4.0454003621542,-39.1693035254685,47.2601042497769
"118627201",3.94145234778901,-39.5714153220763,47.4543200176543
"118713601",3.84461507469459,-39.9669632422128,47.656193391602
"118800001",3.75340831788569,-40.3559063846335,47.8627230204049
"118886401",3.64991982802951,-40.7516925401839,48.0515321962429
"118972801",3.55305076382894,-41.1412993479733,48.2474008756311
"119059201",3.46143661846799,-41.524706727419,48.447579964355
"119145601",3.35837622005351,-41.9145328466374,48.6312852867445
"119232001",3.26147786826505,-42.2985404352654,48.8214961717955
"119318401",3.16948388001646,-42.6767259468283,49.0156937068612
"119404801",3.06682228984286,-43.0609245507341,49.1945691304198
"119491201",2.9698969604774,-43.4396432185312,49.379437139486
"119577601",2.87754881277073,-43.8128913896593,49.5679890152007
"119664001",2.7752587504813,-44.1917659603182,49.7422834612808
"119750401",2.67830857478506,-44.5654783498027,49.9220954993728
"119836801",2.58563021469348,-44.9340480506422,50.1053084800292
"119923201",2.4836862658066,-45.3078764547692,50.2752489863824
"120009601",2.38671320989334,-45.6768408826428,50.4502673024295
"120096001",2.29372696550467,-46.0409684606349,50.6284223916442
"120182401",2.19210545381026,-46.4100058658695,50.79421677349
"120268801",2.09511133126634,-46.7744591551565,50.9646818176892
"120355201",2.00183802112142,-47.1343610985216,51.1380371407644
"120441601",1.9005168898031,-47.498842472224,51.2998762518302
"120528001",1.80350337334133,-47.859002374534,51.4660091212166
"120614401",1.70996240847552,-48.2148775876211,51.6348024045721
"120700801",1.60892110936177,-48.5750198497166,51.7928620684401
"120787201",1.5118897415957,-48.9310871278128,51.9548666110042
"120873601",1.41809922068416,-49.2831188846406,52.1193173260089
"120960001",1.31731861107224,-49.6391227719102,52.2737599940547
