"","Close","Arima_pred","Arima_res"
"2018-06-11",36.13,36.0938700181914,-5.98387001819138
"2018-06-12",39.74,36.1425647021547,3.59743529784527
"2018-06-13",43.71,39.8983796837293,3.81162031627071
"2018-06-14",48.09,44.0042709700609,4.08572902993912
"2018-06-15",52.9,48.5141326932965,4.3858673067035
"2018-06-19",58.19,53.4500703590869,4.73992964091312
"2018-06-20",64.01,58.8648465224611,5.1451534775389
"2018-06-21",70.4,64.810735136296,5.58926486370396
"2018-06-22",66.42,71.3236736257442,0.536326374255822
"2018-06-25",69.06,67.085756961714,0.98424303828601
"2018-06-26",74.04,69.7356985344487,-1.97569853444868
"2018-06-27",73.95,74.8052818499531,-0.735281849953154
"2018-06-28",68.08,74.6137763483198,-1.45377634831982
"2018-06-29",71.82,68.4535271427537,0.0964728572462548
"2018-07-02",69.86,72.2772426341289,-1.6272426341289
"2018-07-03",69.16,70.1903368227249,-0.130336822724885
"2018-07-04",65.79,69.4236518072909,-1.40365180729093
"2018-07-05",68.68,65.902160140158,-1.032160140158
"2018-07-06",70.74,68.8792907571783,-0.199290757178275
"2018-07-09",71.41,70.9862058614778,-0.326205861477845
"2018-07-10",72.26,71.648459380102,3.20154061989803
"2018-07-11",76.91,72.4980525950842,-2.63805259508423
"2018-07-12",84.61,77.2808088977319,-1.40080889773191
"2018-07-13",82.54,85.2034237559992,-3.36342375599921
"2018-07-16",83.74,82.9856692283661,-0.445669228366071
"2018-07-17",82.12,84.1711538028687,-1.22115380286871
"2018-07-18",82.12,82.4397404222915,-0.31974042229146
"2018-07-19",82.73,82.3991876840455,-0.559187684045511
"2018-07-20",90.75,82.9951540794333,-0.65515407943326
"2018-07-23",88.45,91.2623335612961,-2.43233356129608
"2018-07-24",91.59,88.8168255154796,-0.486825515479595
"2018-07-25",82.43,92.0202333023803,-1.20023330238027
"2018-07-26",78.05,82.4849426168539,-2.14494261685388
"2018-07-27",75.9,77.9446163084781,-0.0946163084780665
"2018-07-30",76.7,75.7327050794416,0.617294920558365
"2018-07-31",72.08,76.5819317638075,0.0480682361924636
"2018-08-01",71.28,71.8151481064352,0.0448518935648394
"2018-08-02",72.42,71.0207295576511,-0.760729557651089
"2018-08-03",69.46,72.2335266287285,-0.613526628728479
"2018-08-06",69.51,69.1935403187018,-0.323540318701774
"2018-08-07",73.65,69.2790863876939,1.06091361230609
"2018-08-08",71.38,73.593324193736,-0.233324193736024
"2018-08-09",73.92,71.2510344873687,0.00896551263127776
"2018-08-10",74.3,73.8963225145816,-0.436322514581647
"2018-08-13",73.87,74.292630198128,-1.43263019812798
"2018-08-14",71.43,73.8485095597958,-0.188509559795847
"2018-08-15",68.98,71.3258051153183,-0.485805115318328
"2018-08-16",68.86,68.8032399942226,-0.933239994222617
"2018-08-17",68.03,68.7014569609266,1.05854303907343
"2018-08-20",68.82,67.8625047538548,-0.112504753854807
"2018-08-21",69.43,68.7014078725639,0.138592127436056
"2018-08-22",67.34,69.3478063876023,-0.417806387602326
"2018-08-23",68.97,67.1950553047873,0.324944695212679
"2018-08-24",68.67,68.9005086577532,-1.22050865775321
"2018-08-27",70.32,68.5988185511098,-0.148818551109841
"2018-08-28",72.87,70.3156167694896,0.154383230510447
"2018-08-29",72.88,72.9554540362891,-0.495454036289061
"2018-08-30",69.85,72.9549660326533,0.0950339673467226
"2018-08-31",65.37,69.8093708575222,-1.44937085752218
"2018-09-03",63.14,65.1776687841515,-0.507668784151463
"2018-09-04",63.73,62.8939847191941,0.186015280805933
"2018-09-05",61.27,63.5358440543884,-0.0558440543883734
"2018-09-06",61.72,61.0143385931506,-0.534338593150572
"2018-09-07",63.2,61.5125196254237,0.857480374576262
"2018-09-10",61.23,63.0706525220436,0.36934747795636
"2018-09-11",62.45,61.0480834340389,0.231916565961122
"2018-09-12",64.37,62.3338708811977,0.346129118802253
"2018-09-13",64.67,64.3358231181465,1.17417688185354
"2018-09-14",65.77,64.650661454433,1.51933854556701
"2018-09-17",63.59,65.7916276783133,-1.35162767831329
"2018-09-18",66.23,63.5325578509999,-0.652557850999933
"2018-09-19",67.2,66.2722756761574,-0.412275676157407
"2018-09-20",67.86,67.2708757790607,-0.390875779060721
"2018-09-21",69.06,67.9449947249555,0.555005275044493
"2018-09-25",68.2,69.1762296033531,-0.906229603353054
"2018-09-26",72.75,68.2713776493523,0.258622350647684
"2018-09-27",72.41,72.9716307505332,-0.861630750533237
"2018-09-28",72.86,72.5916171740693,-0.621617174069257
"2018-10-08",68.32,73.034338223013,-1.294338223013
"2018-10-09",64.77,68.3132711340882,0.466728865911762
