"","Close","Arima_pred","Arima_res"
"2009-10-30",63.4,63.3366000321628,22.6633999678372
"2009-11-02",57.06,63.3542222409813,-2.55422224098134
"2009-11-03",54.81,57.0190264669003,0.670973533099719
"2009-11-04",55.86,54.8906162301613,2.0393837698387
"2009-11-05",56.55,56.0587502658473,1.65124973415274
"2009-11-06",54.53,56.2734073572719,0.206592642728147
"2009-11-09",52.5,54.730404876086,-0.230404876086034
"2009-11-10",50.08,52.3200610850158,0.669938914984172
"2009-11-11",49.78,50.2568758304087,0.143124169591303
"2009-11-12",50.31,49.7125170005347,1.07748299946527
"2009-11-13",53,50.3985286403686,3.46147135963138
"2009-11-16",52.16,52.969264080334,-0.0892640803339617
"2009-11-17",52,52.1147586090399,1.03524139096007
"2009-11-18",53.07,51.9733998384438,1.52660016155619
"2009-11-19",56.8,53.2005571814067,5.14944281859326
"2009-11-20",56.59,56.6872132973815,1.49278670261848
"2009-11-23",57.07,56.6348764280887,1.36512357191126
"2009-11-24",52.5,56.9295735129184,0.950426487081636
"2009-11-25",54.39,52.6229201570157,2.17707984298428
"2009-11-26",52.87,54.293617845405,0.716382154595046
"2009-11-27",56.25,53.1095028792725,3.24049712072749
"2009-11-30",56.13,55.9131321382631,0.376867861736912
"2009-12-01",56.56,56.5592818166507,0.560718183349294
"2009-12-02",59.52,55.9959139966686,4.28408600333142
"2009-12-03",62.6,60.144945936752,2.85505406324799
"2009-12-04",56.88,62.0810829445627,-0.621082944562694
"2009-12-07",57.79,57.0202993439047,1.17970065609531
"2009-12-08",58.94,57.8163372342909,2.17366276570911
"2009-12-09",59.28,59.0629052534306,1.93709474656939
"2009-12-10",57.96,59.0374707777563,0.842529222243698
"2009-12-11",56.2,58.1804011198734,0.369598880126617
"2009-12-14",55.32,55.9844464724457,0.465553527554277
"2009-12-15",55.4,55.5301622180145,1.15983778198551
"2009-12-16",55.92,55.30343564596,1.49656435404003
"2009-12-17",52.01,55.9619528062699,-0.661952806269859
"2009-12-18",52.11,51.9495221170706,1.93047788292945
"2009-12-21",52.17,52.1373774457663,0.742622554233698
"2009-12-22",49.91,52.3420644799101,0.137935520089897
"2009-12-23",51.19,49.5762533346127,1.93374666538728
"2009-12-24",52,51.5973379773097,0.402662022690308
"2009-12-25",50.61,51.7233417160387,0.296658283961335
"2009-12-28",50.77,50.6664510542836,0.833548945716352
"2009-12-29",50.33,50.8501552335887,0.289844766411285
"2009-12-30",51.08,50.2145110026696,1.98548899733036
"2009-12-31",51.2,51.2060317452007,0.373968254799344
"2010-01-04",51.5,51.1116357237663,0.738364276233661
"2010-01-05",51.66,51.5182198147484,0.201780185251636
"2010-01-06",50.76,51.6961226846314,0.00387731536861224
"2010-01-07",49.7,50.662065901194,0.0379340988060264
"2010-01-08",47.79,49.79922832411,-0.199228324110003
"2010-01-11",47.5,47.7093873524289,0.440612647571086
"2010-01-12",48.59,47.5860000074107,1.01399999258927
"2010-01-13",47.94,48.6140231045627,-0.0440231045627044
"2010-01-14",50.35,47.843799564759,2.706200435241
"2010-01-15",49.69,50.4743729479028,0.225627052097252
"2010-01-18",49.88,49.5925953285329,0.457404671467145
"2010-01-19",49,49.8371513218312,0.18284867816881
"2010-01-20",46.8,49.1550686724464,-0.355068672446436
"2010-01-21",46.85,46.5389446230272,1.0410553769728
"2010-01-22",43.5,47.1756203025427,-0.375620302542657
"2010-01-25",41.94,43.2208510933279,-0.220851093327852
"2010-01-26",41.31,42.0948506341897,0.885149365810271
"2010-01-27",40.85,41.4022527014569,0.487747298543084
"2010-01-28",41.44,40.6455437760796,0.794456223920385
"2010-01-29",43.12,41.7286504197756,2.25134958022436
"2010-02-01",41.8,42.8679150901841,2.24208490981586
"2010-02-02",43.13,41.9409873215043,1.70901267849575
"2010-02-03",43.4,43.040681062113,0.559318937887028
"2010-02-04",44.5,43.5021908513507,1.59780914864927
"2010-02-05",44.25,44.3677489856077,1.31225101439231
"2010-02-08",43.8,44.3708085073809,0.229191492619073
"2010-02-09",44.37,43.652455934438,0.797544065562043
"2010-02-10",45.6,44.5308035848192,1.62919641518082
"2010-02-11",45.45,45.4989948016779,1.00100519832208
"2010-02-12",45.41,45.466893272192,0.283106727808025
"2010-02-22",46.23,45.4046571946894,2.10534280531061
"2010-02-23",46.31,46.2457698463109,0.0642301536891026
"2010-02-24",47.5,46.2955102332443,1.68448976675567
"2010-02-25",47.55,47.495883313092,1.30411668690804
"2010-02-26",47.16,47.5695626867719,0.430437313228133
"2010-03-01",47.1,47.0746070706263,0.325392929373713
"2010-03-02",47.36,47.215340298133,0.664659701867045
"2010-03-03",45.95,47.2628621988261,0.107137801173863
"2010-03-04",44.28,45.9970235656167,0.582976434383298
"2010-03-05",45.01,44.2337269133541,1.0362730866459
"2010-03-08",46.08,45.1139893969803,1.15601060301972
"2010-03-09",46.14,46.0433953786171,0.306604621382903
"2010-03-10",44.91,46.0937760478889,0.256223952111149
"2010-03-11",45.03,44.9439205572312,0.246079442768789
"2010-03-12",46.37,45.0055061836174,2.87449381638261
"2010-03-15",47.01,46.4591276520429,0.940872347957118
"2010-03-16",46.35,46.8986673780672,0.581332621932802
"2010-03-17",47.3,46.3927423495659,0.907257650434069
"2010-03-18",47.57,47.3014906225978,0.778509377402209
"2010-03-19",48.28,47.5724694281849,0.827530571815124
"2010-03-22",48,48.2469739816882,0.353026018311766
"2010-03-23",50.9,48.0368291169626,3.84317088303742
"2010-03-24",51.69,50.8832604318842,1.88673956811584
"2010-03-25",53.16,51.7258747906258,2.65412520937416
"2010-03-26",50.89,53.018639314708,-0.518639314708004
"2010-03-29",49.9,51.0202059338214,0.759794066178578
"2010-03-30",50.7,49.7112795778297,1.77872042217029
"2010-03-31",55.77,51.0074677006191,4.76253229938087
"2010-04-01",55.5,55.5567163866615,4.20328361333853
"2010-04-02",55.43,55.5879213738034,0.902078626196626
"2010-04-06",56.98,55.2301050443342,1.9698949556658
"2010-04-07",58.7,57.266779005795,1.61322099420499
"2010-04-08",56,58.4352061838326,1.10479381616744
"2010-04-09",58.82,56.0981854683447,2.8718145316553
"2010-04-13",58.82,58.8252569880804,4.07474301191959
"2010-04-14",56.83,58.8660643230805,-0.206064323080476
"2010-04-15",51.79,56.5985998227826,0.401400177217397
"2010-04-16",52.59,52.0284172647837,1.87158273521634
"2010-04-19",51.4,52.4657479552348,1.23425204476525
"2010-04-20",50.67,51.6182337809717,0.771766219028336
"2010-04-21",52.93,50.3671994409176,2.89280055908235
"2010-04-22",55.4,53.3304092186096,2.34959078139036
"2010-04-23",55.88,55.0768227255686,2.41317727443137
"2010-04-26",56.77,56.0107289068573,1.81927109314275
"2010-04-27",57.16,56.7160002098543,0.583999790145747
"2010-04-28",55.67,57.1367562063207,0.753243793679268
"2010-04-29",53.01,55.6854496302736,1.16455036972643
"2010-04-30",52.73,52.9357721769891,0.444227823010898
"2010-05-04",55.9,52.8843059463905,3.51569405360952
"2010-05-06",56.5,55.878558427368,3.42144157263196
"2010-05-07",58.8,56.4532710587207,3.52672894127929
"2010-05-10",55.74,58.7939231004866,0.666076899513442
"2010-05-11",56.29,55.7169868698816,2.72301313011843
"2010-05-12",54.9,56.2284412878835,-0.348441287883482
"2010-05-13",55.15,55.1253211096451,0.274678890354849
"2010-05-14",54.51,54.8154009158651,0.36459908413493
"2010-05-17",53.7,54.919486628122,2.06051337187803
"2010-05-18",25.78,53.2775416978806,-26.8075416978806
"2010-05-19",26.23,25.698382644718,1.27161735528199
"2010-05-20",25.52,26.6040410053811,0.325958994618905
"2010-05-21",26.55,26.1846888163152,0.445311183684751
"2010-05-24",27.3,25.2161747444855,2.34382525551446
"2010-05-25",28.24,28.9541125081187,-0.45411250811874
"2010-05-26",27.83,26.6031426370552,2.38685736294484
"2010-05-27",29.1,29.138818036444,-0.0388180364439989
"2010-05-28",29.21,28.2394633461907,1.72053665380932
"2010-05-31",28.39,29.6125251491975,0.537474850802539
"2010-06-01",27.3,28.3311710557987,0.228828944201314
