"","Point.Forecast","Lo.99.5","Hi.99.5"
" 40521601",167.053371459495,155.582007321146,178.524735597844
" 40608001",167.102468863782,150.573623302836,183.631314424727
" 40694401",167.147634484704,146.547783283588,187.747485685821
" 40780801",167.189183184539,143.011585952525,191.366780416553
" 40867201",167.227404610984,139.780777718428,194.674031503539
" 40953601",167.262565216377,136.764229078766,197.760901353987
" 41040001",167.294910115209,133.90973492158,200.680085308839
" 41126401",167.324664792889,131.184457457316,203.464872128463
" 41212801",167.352036677662,128.566327306998,206.137746048326
" 41299201",167.377216586653,126.039745905982,208.714687267324
" 41385601",167.400380056104,123.593234006581,211.207526105628
" 41472001",167.421688565092,121.218055004407,213.625322125776
" 41558401",167.441290661238,118.907365563856,215.975215758621
" 41644801",167.459322996282,116.655669153637,218.262976838926
" 41731201",167.475911278712,114.458452215262,220.493370342162
" 41817601",167.491171150123,112.311934907176,222.67040739307
" 41904001",167.50520899138,110.21289615144,224.797521831319
" 41990401",167.51812266423,108.158548237159,226.877697091302
" 42076801",167.530002193529,106.146445280453,228.913559106604
" 42163201",167.540930394822,104.174415301294,230.90744548835
" 42249601",167.550983451683,102.240509076992,232.861457826373
" 42336001",167.560231446803,100.34296110618,234.777501787426
" 42422401",167.568738850565,98.4801594408208,236.657318260309
" 42508801",167.576564970477,96.6506220958218,238.502507845133
" 42595201",167.583764364629,94.852978394515,240.314550334742
" 42681601",167.590387222025,93.0859540576564,242.094820386393
" 42768001",167.596479712472,91.3483591596908,243.844600265252
" 42854401",167.602084308437,89.6390783013555,245.565090315519
" 42940801",167.607240081141,87.9570625103398,247.257417651942
" 43027201",167.611982972926,86.3013225004149,248.922643445438
" 43113601",167.61634604783,84.6709230069769,250.561769088682
" 43200001",167.620359722076,83.0649779820848,252.175741462067
" 43286401",167.62405197612,81.4826464809738,253.765457471266
" 43372801",167.627448549705,79.9231291090256,255.331767990384
" 43459201",167.630573121303,78.3856649263701,256.875481316236
" 43545601",167.633447473184,76.869528728936,258.397366217431
" 43632001",167.636091643264,75.3740286414698,259.898154645059
" 43718401",167.638524064799,73.8985039710244,261.378544158575
" 43804801",167.640761694886,72.4423232795511,262.83920011022
" 43891201",167.642820132673,71.0048826421869,264.280757623159
" 43977601",167.644713728111,69.5856040641072,265.703823392115
" 44064001",167.646455681988,68.1839340337927,267.108977330184
" 44150401",167.648058137956,66.799342194517,268.496774081394
" 44236801",167.649532267185,65.4313201190375,269.867744415333
" 44323201",167.650888346248,64.0793801750133,271.222396517483
" 44409601",167.652135828753,62.7430544707282,272.561217186778
" 44496001",167.653283411252,61.4218938723611,273.884672950143
" 44582401",167.654339093867,60.1154670853966,275.193211102338
" 44668801",167.655310236059,58.8233597938738,276.487260678244
" 44755201",167.656203607933,57.545173852078,277.767233363788
" 44841601",167.657025437437,56.2805265240232,279.033524350851
" 44928001",167.657781453776,55.0290497666936,280.286513140859
" 45014401",167.658476927353,53.7903895535221,281.526564301185
" 45100801",167.659116706511,52.5642052350137,282.754028178008
" 45187201",167.659705251329,51.3501689337798,283.969241568879
" 45273601",167.660246664721,50.1479649715532,285.172528357888
" 45360001",167.660744721031,48.9572893260088,286.364200116052
" 45446401",167.66120289235,47.7778491154347,287.544556669265
" 45532801",167.66162437272,46.6093621094854,288.713886635954
" 45619201",167.662012100399,45.4515562644106,289.872467936387
" 45705601",167.662368778346,44.3041692812916,291.0205682754
" 45792001",167.662696893064,43.1669481859417,292.158445600186
" 45878401",167.662998731932,42.0396489292311,293.286348534634
" 45964801",167.663276399156,40.9220360066929,294.404516791619
" 46051201",167.66353183043,39.8138820963507,295.51318156451
" 46137601",167.66376680644,38.7149677137807,296.612565899098
" 46224001",167.663982965267,37.6250808834902,297.702885047044
" 46310401",167.664181813818,36.5440168257542,298.784346801881
" 46396801",167.66436473832,35.4715776581051,299.857151818535
" 46483201",167.664533013993,34.4075721107225,300.921493917263
