"","Point.Forecast","Lo.99.5","Hi.99.5"
"144115201",11.00354391859,6.0554351809166,15.9516526562635
"144201601",11.0039640476322,3.58270711853864,18.4252209767259
"144288001",11.0043026202054,1.76311411000629,20.2454911304046
"144374401",11.0045754682493,0.257020072975607,21.7521308635229
"144460801",11.0047953503688,-1.05540030941757,23.0649910101552
"144547201",11.0049725484378,-2.23317051062339,24.2431156074991
"144633601",11.0051153483878,-3.31051792789558,25.3207486246711
"144720001",11.0052304276649,-4.30936483218481,26.3198256875147
"144806401",11.0053231674736,-5.24473253171224,27.2553788666595
"144892801",11.0053979044056,-6.12743144281256,28.1382272516238
"144979201",11.0054581332231,-6.965538295275,28.9764545617211
"145065601",11.0055066702763,-7.76526871222351,29.7762820527762
"145152001",11.0055457851991,-8.53152258785973,30.5426141582578
"145238401",11.0055773070381,-9.26824066828671,31.2793952823629
"145324801",11.0056027097812,-9.97864643312148,31.9898518526839
"145411201",11.0056231812822,-10.6654152787877,32.6766616413521
"145497601",11.0056396788058,-11.3307959621936,33.3420753198052
"145584001",11.0056529737901,-11.9766997373313,33.9880056849114
"145670401",11.0056636879197,-12.6047670559032,34.6160944317427
"145756801",11.0056723221965,-13.2164183331048,35.2277629774979
"145843201",11.0056792803666,-13.8128931706676,35.8242517314008
"145929601",11.0056848877998,-14.3952810716013,36.4066508472009
"146016001",11.0056894067045,-14.9645457850567,36.9759245984656
"146102401",11.0056930483884,-15.521544815178,37.5329309119548
"146188801",11.0056959831398,-16.0670452117736,38.0784371780532
"146275201",11.0056983481901,-16.6017364691951,38.6131331655754
"146361601",11.0057002541312,-17.1262411523628,39.1376416606252
"146448001",11.0057017900863,-17.6411237190385,39.6525272992111
"146534401",11.0057030278781,-18.1468978977769,40.1583039535331
"146620801",11.0057040253867,-18.6440328997363,40.6554409505098
"146707201",11.0057048292566,-19.1329586816534,41.1443683401666
"146793601",11.0057054770773,-19.6140704312068,41.6254813853613
"146880001",11.0057059991414,-20.0877324107726,42.0991444090555
"146966401",11.0057064198612,-20.5542812684215,42.565694108144
"147052801",11.0057067589099,-21.0140289038854,43.0254424217052
"147139201",11.0057070321416,-21.4672649606792,43.4786790249624
"147225601",11.0057072523329,-21.914259002497,43.9256735071628
"147312001",11.0057074297801,-22.3552624216236,44.3666772811839
"147398401",11.0057075727809,-22.7905101187927,44.8019252643545
"147484801",11.005707688022,-23.2202219872382,45.2316373632821
"147571201",11.0057077808922,-23.6446042282729,45.6560197900573
"147657601",11.0057078557342,-24.0638505213181,46.0752662327866
"147744001",11.0057079160477,-24.4781430677007,46.4895588997962
"147830401",11.005707964653,-24.8876535245662,46.8990694538723
"147916801",11.0057080038229,-25.2925438428017,47.3039598504476
"148003201",11.0057080353891,-25.692967020825,47.7043830916032
"148089601",11.0057080608276,-26.0890677843947,48.1004839060499
"148176001",11.0057080813279,-26.4809832011749,48.4923993638306
"148262401",11.0057080978486,-26.8688432375849,48.880259433282
"148348801",11.0057081111623,-27.252771264459,49.2641874867835
"148435201",11.0057081218915,-27.6328845171769,49.6443007609598
"148521601",11.0057081305379,-28.009294515202,50.0207107762778
"148608001",11.0057081375058,-28.3821074453371,50.3935237203488
"148694401",11.0057081431211,-28.7514245124764,50.7628407987186
"148780801",11.0057081476464,-29.1173422611728,51.1287585564656
"148867201",11.0057081512932,-29.4799528709466,51.491369173533
"148953601",11.0057081542321,-29.8393444279151,51.8507607363793
"149040001",11.0057081566005,-30.1956011750334,52.2070174882344
"149126401",11.0057081585091,-30.548803742973,52.5602200599911
"149212801",11.0057081600472,-30.8990293634434,52.9104456835377
"149299201",11.0057081612867,-31.2463520665663,53.2577683891397
"149385601",11.0057081622856,-31.5908428637374,53.6022591883087
"149472001",11.0057081630906,-31.9325699172621,53.9439862434434
"149558401",11.0057081637394,-32.2715986979184,54.2830150253971
"149644801",11.0057081642622,-32.6079921314816,54.6194084600059
"149731201",11.0057081646835,-32.9418107351432,54.9532270645102
"149817601",11.005708165023,-33.2731127446651,55.2845290747111
"149904001",11.0057081652966,-33.6019542330251,55.6133705636184
"149990401",11.0057081655171,-33.9283892212433,55.9398055522775
"150076801",11.0057081656948,-34.252469782008,56.2638861133976
"150163201",11.005708165838,-34.5742461366672,56.5856624683432
"150249601",11.0057081659534,-34.8937667460967,56.9051830780035
"150336001",11.0057081660464,-35.2110783959117,57.2224947280045
"150422401",11.0057081661214,-35.5262262764463,57.537642608689
"150508801",11.0057081661818,-35.839254057889,57.8506703902526
"150595201",11.0057081662304,-36.1502039609276,58.1616202933885
"150681601",11.0057081662697,-36.4591168232277,58.4705331557671
"150768001",11.0057081663013,-36.7660321620411,58.7774484946437
"150854401",11.0057081663268,-37.0709882332167,59.0824045658702
"150940801",11.0057081663473,-37.3740220868624,59.3854384195569
"151027201",11.0057081663638,-37.6751696198883,59.6865859526159
"151113601",11.0057081663772,-37.9744656256421,59.9858819583964
"151200001",11.0057081663879,-38.2719438408304,60.2833601736062
"151286401",11.0057081663966,-38.5676369899062,60.5790533226993
"151372801",11.0057081664035,-38.8615768270865,60.8729931598935
"151459201",11.0057081664092,-39.1537941761544,61.1652105089728
"151545601",11.0057081664137,-39.4443189681859,61.4557353010133
"151632001",11.0057081664173,-39.7331802773317,61.7445966101664
"151718401",11.0057081664203,-40.0204063547767,62.0318226876173
"151804801",11.0057081664227,-40.3060246609881,62.3174409938334
"151891201",11.0057081664246,-40.5900618963566,62.6014782292057
"151977601",11.0057081664261,-40.8725440303277,62.8839603631799
"152064001",11.0057081664274,-41.1534963291134,63.1649126619681
"152150401",11.0057081664284,-41.432943382067,63.4443597149237
"152236801",11.0057081664292,-41.7109091267998,63.7223254596582
"152323201",11.0057081664298,-41.9874168731121,63.9988332059717
"152409601",11.0057081664303,-42.2624893258058,64.2739056586665
"152496001",11.0057081664308,-42.5361486064427,64.5475649393043
"152582401",11.0057081664311,-42.8084162741065,64.8198326069686
"152668801",11.0057081664314,-43.0793133452239,65.0907296780866
"152755201",11.0057081664316,-43.3488603124975,65.3602766453607
"152841601",11.0057081664318,-43.6170771629968,65.6284934958603
"152928001",11.0057081664319,-43.883983395454,65.8953997283178
"153014401",11.005708166432,-44.1495980368065,66.1610143696706
"153100801",11.0057081664321,-44.4139396580261,66.4253559908904
"153187201",11.0057081664322,-44.6770263892709,66.6884427221353
"153273601",11.0057081664323,-44.938875934397,66.9502922672615
"153360001",11.0057081664323,-45.1995055848611,67.2109219177257
"153446401",11.0057081664323,-45.4589322330458,67.4703485659105
"153532801",11.0057081664324,-45.7171723850361,67.7285887179008
"153619201",11.0057081664324,-45.9742421728748,67.9856585057396
"153705601",11.0057081664324,-46.2301573663229,68.2415736991877
"153792001",11.0057081664324,-46.4849333841484,68.4963497170133
"153878401",11.0057081664324,-46.7385853049669,68.7500016378318
"153964801",11.0057081664325,-46.9911278776553,69.0025442105202
"154051201",11.0057081664325,-47.2425755313598,69.2539918642248
"154137601",11.0057081664325,-47.4929423851161,69.504358717981
"154224001",11.0057081664325,-47.7422422571004,69.7536585899654
"154310401",11.0057081664325,-47.9904886735297,70.0019050063947
"154396801",11.0057081664325,-48.237694877225,70.24911121009
"154483201",11.0057081664325,-48.4838738358554,70.4952901687204
"154569601",11.0057081664325,-48.7290382498754,70.7404545827404
"154656001",11.0057081664325,-48.9732005601715,70.9846168930365
"154742401",11.0057081664325,-49.2163729554282,71.2277892882932
"154828801",11.0057081664325,-49.4585673792287,71.4699837120937
"154915201",11.0057081664325,-49.6997955369,71.711211869765
"155001601",11.0057081664325,-49.9400689021142,71.9514852349792
"155088001",11.0057081664325,-50.1793987232565,72.1908150561215
"155174401",11.0057081664325,-50.41779602957,72.429212362435
"155260801",11.0057081664325,-50.6552716370868,72.6666879699518
"155347201",11.0057081664325,-50.8918361543537,72.9032524872187
"155433601",11.0057081664325,-51.1274999879624,73.1389163208274
"155520001",11.0057081664325,-51.3622733478913,73.3736896807563
"155606401",11.0057081664325,-51.596166252667,73.607582585532
"155692801",11.0057081664325,-51.829188534353,73.8406048672179
"155779201",11.0057081664325,-52.061349843372,74.072766176237
"155865601",11.0057081664325,-52.2926596531703,74.3040759860353
"155952001",11.0057081664325,-52.5231272647274,74.5345435975924
"156038401",11.0057081664325,-52.7527618109209,74.7641781437859
"156124801",11.0057081664325,-52.9815722607488,74.9929885936138
"156211201",11.0057081664325,-53.2095674234177,75.2209837562827
"156297601",11.0057081664325,-53.4367559522997,75.4481722851647
"156384001",11.0057081664325,-53.6631463487648,75.6745626816298
"156470401",11.0057081664325,-53.8887469658932,75.9001632987582
"156556801",11.0057081664325,-54.1135660120709,76.1249823449359
"156643201",11.0057081664325,-54.3376115544753,76.3490278873403
"156729601",11.0057081664325,-54.5608915224521,76.5723078553171
"156816001",11.0057081664325,-54.7834137107906,76.7948300436556
"156902401",11.0057081664325,-55.0051857828982,77.0166021157632
"156988801",11.0057081664325,-55.2262152738803,77.2376316067453
"157075201",11.0057081664325,-55.4465095935274,77.4579259263924
"157161601",11.0057081664325,-55.6660760292136,77.6774923620786
"157248001",11.0057081664325,-55.8849217487094,77.8963380815744
"157334401",11.0057081664325,-56.1030538029121,78.1144701357771
"157420801",11.0057081664325,-56.3204791284962,78.3318954613612
"157507201",11.0057081664325,-56.5372045504876,78.5486208833526
"157593601",11.0057081664325,-56.7532367847632,78.7646531176282
"157680001",11.0057081664325,-56.9685824404788,78.9799987733438
"157766401",11.0057081664325,-57.1832480224293,79.1946643552943
"157852801",11.0057081664325,-57.3972399333401,79.4086562662051
"157939201",11.0057081664325,-57.6105644760963,79.6219808089613
"158025601",11.0057081664325,-57.8232278559086,79.8346441887736
"158112001",11.0057081664325,-58.0352361824189,80.0466525152839
"158198401",11.0057081664325,-58.2465954717489,80.2580118046139
"158284801",11.0057081664325,-58.4573116484916,80.4687279813566
"158371201",11.0057081664325,-58.6673905476495,80.6788068805145
"158457601",11.0057081664325,-58.8768379165193,80.8882542493843
"158544001",11.0057081664325,-59.0856594165271,81.0970757493921
"158630401",11.0057081664325,-59.2938606250134,81.3052769578783
"158716801",11.0057081664325,-59.5014470369715,81.5128633698365
"158803201",11.0057081664325,-59.7084240667398,81.7198403996047
"158889601",11.0057081664325,-59.914797049649,81.926213382514
"158976001",11.0057081664325,-60.1205712436274,82.1319875764924
"159062401",11.0057081664325,-60.3257518307636,82.3371681636286
"159148801",11.0057081664325,-60.5303439188291,82.5417602516941
"159235201",11.0057081664325,-60.7343525427621,82.7457688756271
"159321601",11.0057081664325,-60.9377826661133,82.9491989989783
"159408001",11.0057081664325,-61.1406391824546,83.1520555153196
"159494401",11.0057081664325,-61.342926916753,83.354343249618
"159580801",11.0057081664325,-61.5446506267094,83.5560669595744
"159667201",11.0057081664325,-61.745815004064,83.757231336929
"159753601",11.0057081664325,-61.9464246758701,83.9578410087351
"159840001",11.0057081664325,-62.1464842057352,84.1579005386002
"159926401",11.0057081664325,-62.3459980950329,84.3574144278979
"160012801",11.0057081664325,-62.5449707840842,84.5563871169492
"160099201",11.0057081664325,-62.7434066533106,84.7548229861756
"160185601",11.0057081664325,-62.9413100243595,84.9527263572245
"160272001",11.0057081664325,-63.1386851612021,85.1501014940671
"160358401",11.0057081664325,-63.3355362712057,85.3469526040707
"160444801",11.0057081664325,-63.5318675061794,85.5432838390443
"160531201",11.0057081664325,-63.7276829633965,85.7390992962615
"160617601",11.0057081664325,-63.9229866865921,85.9344030194571
"160704001",11.0057081664325,-64.117782666937,86.129198999802
"160790401",11.0057081664325,-64.3120748439896,86.3234911768546
"160876801",11.0057081664325,-64.5058671066254,86.5172834394904
"160963201",11.0057081664325,-64.6991632939456,86.7105796268106
"161049601",11.0057081664325,-64.8919671961637,86.9033835290287
"161136001",11.0057081664325,-65.0842825554733,87.0956988883383
"161222401",11.0057081664325,-65.2761130668953,87.2875293997603
"161308801",11.0057081664325,-65.4674623791063,87.4788787119713
"161395201",11.0057081664325,-65.658334095248,87.669750428113
"161481601",11.0057081664325,-65.8487317737193,87.8601481065843
"161568001",11.0057081664325,-66.0386589289501,88.0500752618151
"161654401",11.0057081664325,-66.228119032158,88.239535365023
"161740801",11.0057081664325,-66.4171155120889,88.4285318449539
"161827201",11.0057081664325,-66.6056517557406,88.6170680886055
"161913601",11.0057081664325,-66.793731109071,88.805147441936
"162000001",11.0057081664325,-66.9813568776915,88.9927732105565
"162086401",11.0057081664325,-67.1685323275442,89.1799486604092
"162172801",11.0057081664325,-67.3552606855653,89.3666770184303
"162259201",11.0057081664325,-67.5415451403347,89.5529614731997
"162345601",11.0057081664325,-67.7273888427105,89.7388051755755
"162432001",11.0057081664325,-67.9127949064514,89.9242112393164
"162518401",11.0057081664325,-68.0977664088253,90.1091827416903
"162604801",11.0057081664325,-68.282306391205,90.29372272407
"162691201",11.0057081664325,-68.4664178596517,90.4778341925167
"162777601",11.0057081664325,-68.6501037854865,90.6615201183515
"162864001",11.0057081664325,-68.8333671058498,90.8447834387148
"162950401",11.0057081664325,-69.0162107242491,91.0276270571141
"163036801",11.0057081664325,-69.1986375110961,91.2100538439611
"163123201",11.0057081664325,-69.380650304232,91.392066637097
"163209601",11.0057081664325,-69.5622519094428,91.5736682423078
"163296001",11.0057081664325,-69.7434451009641,91.7548614338291
"163382401",11.0057081664325,-69.9242326219752,91.9356489548402
"163468801",11.0057081664325,-70.104617185084,92.116033517949
"163555201",11.0057081664325,-70.2846014728014,92.2960178056664
"163641601",11.0057081664325,-70.4641881380075,92.4756044708725
"163728001",11.0057081664325,-70.6433798044069,92.6547961372719
"163814401",11.0057081664325,-70.8221790669768,92.8335953998418
"163900801",11.0057081664325,-71.0005884924047,93.0120048252697
"163987201",11.0057081664325,-71.1786106195189,93.1900269523839
"164073601",11.0057081664325,-71.3562479597096,93.3676642925746
"164160001",11.0057081664325,-71.5335029973425,93.5449193302074
"164246401",11.0057081664325,-71.7103781901638,93.7217945230288
"164332801",11.0057081664325,-71.8868759696986,93.8982923025636
"164419201",11.0057081664325,-72.06299874164,94.074415074505
"164505601",11.0057081664325,-72.2387488862321,94.2501652190971
"164592001",11.0057081664325,-72.4141287586454,94.4255450915104
"164678401",11.0057081664325,-72.5891406893449,94.6005570222099
"164764801",11.0057081664325,-72.7637869844512,94.7752033173162
"164851201",11.0057081664325,-72.9380699260956,94.9494862589606
"164937601",11.0057081664325,-73.1119917727675,95.1234081056324
"165024001",11.0057081664325,-73.2855547596558,95.2969710925208
"165110401",11.0057081664325,-73.4587610989848,95.4701774318498
"165196801",11.0057081664325,-73.6316129803423,95.6430293132073
"165283201",11.0057081664325,-73.8041125710031,95.8155289038681
"165369601",11.0057081664325,-73.9762620162459,95.9876783491109
"165456001",11.0057081664325,-74.1480634396644,96.1594797725294
"165542401",11.0057081664325,-74.3195189434732,96.3309352763382
"165628801",11.0057081664325,-74.4906306088078,96.5020469416728
"165715201",11.0057081664325,-74.6614004960193,96.6728168288843
"165801601",11.0057081664325,-74.831830644964,96.843246977829
"165888001",11.0057081664325,-75.0019230752874,97.0133394081524
"165974401",11.0057081664325,-75.1716797867037,97.1830961195687
"166060801",11.0057081664325,-75.34110275927,97.352519092135
"166147201",11.0057081664325,-75.5101939536557,97.5216102865207
"166233601",11.0057081664325,-75.6789553114074,97.6903716442724
"166320001",11.0057081664325,-75.8473887552089,97.8588050880739
"166406401",11.0057081664325,-76.0154961891365,98.0269125220015
"166492801",11.0057081664325,-76.1832794989107,98.1946958317757
